id,osm_id,source,target,length,foot,car_forward,car_backward,bike_forward,bike_backward,train,wkt
190723576-0,190723576,9544433108,10798049239,39.594640773633444,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0596339 43.5813780, 7.0596946 43.5813915, 7.0601216 43.5814067)"
190723576-1,190723576,10798049239,10798049194,22.80108515182998,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0601216 43.5814067, 7.0602352 43.5814107, 7.0604035 43.5814220)"
190723576-2,190723576,10798049194,10798049238,7.788437083189866,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0604035 43.5814220, 7.0604405 43.5814245, 7.0604965 43.5814389)"
190723576-3,190723576,10798049238,550292426,100.91922616650515,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0604965 43.5814389, 7.0605746 43.5814589, 7.0607488 43.5815481, 7.0607865 43.5816120, 7.0607698 43.5816904, 7.0606270 43.5819053, 7.0604941 43.5820284, 7.0603419 43.5821278)"
190723576-4,190723576,550292426,550292431,14.280933319065497,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0603419 43.5821278, 7.0602268 43.5822253)"
204859288-0,204859288,550292460,245032940,249.90817664465465,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0558305 43.5827624, 7.0557185 43.5827448, 7.0555575 43.5827446, 7.0554382 43.5827457, 7.0553151 43.5827618, 7.0550157 43.5828789, 7.0547654 43.5830042, 7.0546443 43.5830101, 7.0545295 43.5829799, 7.0543217 43.5828740, 7.0541990 43.5827992, 7.0540845 43.5827282, 7.0539844 43.5826360, 7.0537291 43.5823317, 7.0536262 43.5822226, 7.0535378 43.5821599, 7.0534021 43.5820902)"
204859289-0,204859289,25897538,25897533,128.7337914564228,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0563448 43.5821046, 7.0571475 43.5819851, 7.0572285 43.5819520, 7.0572755 43.5819103, 7.0572857 43.5818569, 7.0572688 43.5818024, 7.0572239 43.5817423, 7.0571073 43.5816069, 7.0570314 43.5815187)"
204859289-1,204859289,25897533,25897524,149.4795242095193,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0570314 43.5815187, 7.0569537 43.5814479, 7.0568477 43.5813993, 7.0561798 43.5812351, 7.0561261 43.5811953, 7.0561047 43.5811535, 7.0561141 43.5811205, 7.0561530 43.5810845, 7.0562267 43.5810690, 7.0564681 43.5810660, 7.0565298 43.5810554, 7.0565701 43.5810262, 7.0565929 43.5809840, 7.0565942 43.5809028, 7.0565915 43.5808762)"
204859290-0,204859290,2148331593,25897538,13.727781795647147,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0561776 43.5821278, 7.0563448 43.5821046)"
208236186-0,208236186,4902088101,897816257,87.5694011085973,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0333825 43.5886161, 7.0336051 43.5887915, 7.0340499 43.5890774, 7.0341218 43.5891121, 7.0341934 43.5891307)"
208236186-1,208236186,897816257,1685085802,14.375943031892058,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0341934 43.5891307, 7.0342564 43.5891375, 7.0343189 43.5891307, 7.0343686 43.5891212)"
208236186-2,208236186,1685085802,897815784,32.92889208279949,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0343686 43.5891212, 7.0345161 43.5890987, 7.0347645 43.5890491)"
208236186-3,208236186,897815784,10290215121,171.54045921543866,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0347645 43.5890491, 7.0349370 43.5890014, 7.0350264 43.5889631, 7.0352491 43.5888555, 7.0353285 43.5888263, 7.0353476 43.5888199, 7.0354484 43.5887851, 7.0355775 43.5887472, 7.0356681 43.5887356, 7.0357692 43.5887431, 7.0358347 43.5887579, 7.0358849 43.5887765, 7.0359195 43.5888042, 7.0360204 43.5888982, 7.0361547 43.5890409, 7.0361705 43.5890833, 7.0361709 43.5891309, 7.0361610 43.5891926, 7.0361364 43.5892709, 7.0361124 43.5893207, 7.0360935 43.5893474)"
208236186-4,208236186,10290215121,1685085767,95.97297858138741,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0360935 43.5893474, 7.0360510 43.5894073, 7.0360073 43.5894617, 7.0358959 43.5895478, 7.0358329 43.5896047, 7.0357650 43.5896569, 7.0354942 43.5898350, 7.0353704 43.5899276, 7.0353280 43.5899645, 7.0353101 43.5899886)"
208236186-5,208236186,1685085767,897816038,13.430673003300356,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0353101 43.5899886, 7.0352673 43.5901052)"
208236187-0,208236187,897816257,4755862887,25.03779023418576,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0341934 43.5891307, 7.0343511 43.5892179, 7.0344351 43.5892717)"
208236187-1,208236187,4755862887,1685085844,52.94804391510853,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0344351 43.5892717, 7.0345634 43.5893362, 7.0345785 43.5893522, 7.0345891 43.5893743, 7.0345928 43.5893941, 7.0346002 43.5894126, 7.0346157 43.5894275, 7.0346388 43.5894435, 7.0346732 43.5894666, 7.0348737 43.5896109)"
208236194-0,208236194,1685085770,2185530459,94.86234213413037,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0341121 43.5887817, 7.0340972 43.5886426, 7.0340698 43.5885396, 7.0340100 43.5884873, 7.0336560 43.5882544, 7.0336236 43.5882038, 7.0336236 43.5881460, 7.0336461 43.5880678)"
208273531-0,208273531,1802526456,1906182723,35.092713109942295,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0354962 43.5850322, 7.0354130 43.5850362, 7.0353483 43.5850322, 7.0352251 43.5849829, 7.0351954 43.5849387, 7.0351951 43.5848820)"
208273531-1,208273531,1906182723,2185860204,172.5481844724223,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0351951 43.5848820, 7.0352514 43.5847854, 7.0352920 43.5846448, 7.0353917 43.5845710, 7.0358752 43.5845181, 7.0363759 43.5845183, 7.0370386 43.5845545)"
208273531-2,208273531,2185860204,2185860210,54.41829220049158,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0370386 43.5845545, 7.0371357 43.5846023, 7.0372053 43.5846486, 7.0374172 43.5847673, 7.0375971 43.5848220)"
215472440-0,215472440,25897507,582480708,24.636509709787436,Allowed,Secondary,Secondary,Allowed,Allowed,Forbidden,"LINESTRING(7.0603091 43.5803272, 7.0601641 43.5805220)"
215472440-1,215472440,582480708,9544433108,104.62364805791437,Allowed,Secondary,Secondary,Allowed,Allowed,Forbidden,"LINESTRING(7.0601641 43.5805220, 7.0601346 43.5805624, 7.0598900 43.5808971, 7.0596339 43.5813780)"
215472440-2,215472440,9544433108,25897506,5.839713679408311,Allowed,Secondary,Secondary,Allowed,Allowed,Forbidden,"LINESTRING(7.0596339 43.5813780, 7.0596063 43.5814265)"
215472440-3,215472440,25897506,3406087710,165.71801446196426,Allowed,Secondary,Secondary,Allowed,Allowed,Forbidden,"LINESTRING(7.0596063 43.5814265, 7.0595098 43.5816285, 7.0594755 43.5817330, 7.0594735 43.5818545, 7.0594869 43.5820701, 7.0594735 43.5821667, 7.0594212 43.5822571, 7.0593790 43.5823154, 7.0593287 43.5823683, 7.0592643 43.5824188, 7.0591879 43.5824577, 7.0591069 43.5824894, 7.0590082 43.5825174, 7.0589130 43.5825291, 7.0588094 43.5825283, 7.0587013 43.5825112)"
215472440-4,215472440,3406087710,25897498,74.78881114981759,Allowed,Secondary,Secondary,Allowed,Allowed,Forbidden,"LINESTRING(7.0587013 43.5825112, 7.0582291 43.5824130, 7.0580438 43.5823850, 7.0579132 43.5823819, 7.0577973 43.5823883)"
215472441-0,215472441,2249183363,25897493,200.29992645840633,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0573751 43.5825615, 7.0574088 43.5825810, 7.0575145 43.5826233, 7.0579160 43.5826919, 7.0585122 43.5828990, 7.0589861 43.5830994, 7.0591618 43.5831926, 7.0593528 43.5833442, 7.0595078 43.5834317)"
215472441-1,215472441,25897493,550292742,82.77113019947834,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0595078 43.5834317, 7.0596386 43.5835137, 7.0598209 43.5835657, 7.0600090 43.5836030, 7.0604715 43.5836079)"
215472441-2,215472441,550292742,29849883,1076.3295479597277,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0604715 43.5836079, 7.0606575 43.5836310, 7.0611144 43.5837425, 7.0612232 43.5837830, 7.0619082 43.5841986, 7.0620007 43.5842170, 7.0621079 43.5841975, 7.0625329 43.5840764, 7.0627980 43.5840329, 7.0629796 43.5840214, 7.0631857 43.5840329, 7.0634153 43.5840527, 7.0635826 43.5840935, 7.0637114 43.5841262, 7.0638247 43.5841767, 7.0639664 43.5842936, 7.0641199 43.5843789, 7.0642129 43.5844416, 7.0643869 43.5845523, 7.0644638 43.5846469, 7.0644678 43.5847333, 7.0644617 43.5847756, 7.0644484 43.5848673, 7.0645664 43.5850114, 7.0646217 43.5850535, 7.0647806 43.5852056, 7.0649080 43.5854234, 7.0651638 43.5858897, 7.0652356 43.5860598, 7.0653112 43.5862222, 7.0655314 43.5868014, 7.0655963 43.5869946, 7.0655984 43.5871289, 7.0654840 43.5875827, 7.0655018 43.5877564, 7.0655500 43.5878803, 7.0656290 43.5880708, 7.0658178 43.5882856, 7.0659667 43.5884759, 7.0660276 43.5886514, 7.0659724 43.5888825, 7.0658559 43.5891280, 7.0657836 43.5892796, 7.0657735 43.5893631, 7.0658052 43.5894002, 7.0658889 43.5893871, 7.0659698 43.5893114, 7.0660195 43.5892251, 7.0661794 43.5891168, 7.0663768 43.5889925, 7.0666858 43.5888184, 7.0668918 43.5886444, 7.0670001 43.5885030)"
215472442-0,215472442,2249183368,2249183369,14.810723870723754,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0571304 43.5828057, 7.0570834 43.5828487, 7.0570475 43.5828708, 7.0570166 43.5828796, 7.0569890 43.5828785)"
215472443-0,215472443,25897487,2249183369,21.111529895146866,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0568891 43.5830538, 7.0569890 43.5828785)"
215472444-0,215472444,25897498,2249183363,39.28045085465614,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0577973 43.5823883, 7.0575450 43.5824740, 7.0573751 43.5825615)"
215472445-0,215472445,537035707,2249183367,19.091524739980212,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0566994 43.5828533, 7.0569202 43.5827914)"
215472445-1,215472445,2249183367,2249183366,10.030166583832077,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0569202 43.5827914, 7.0570399 43.5827669)"
215472446-0,215472446,537035707,550292460,73.3340925987475,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0566994 43.5828533, 7.0565338 43.5828856, 7.0564259 43.5828978, 7.0563439 43.5828925, 7.0562171 43.5828770, 7.0561203 43.5828513, 7.0558305 43.5827624)"
215472447-0,215472447,2249183358,2249183361,41.918499064117036,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0601131 43.5796874, 7.0603397 43.5797868, 7.0604872 43.5798481, 7.0605473 43.5798915)"
217132355-0,217132355,6639916300,2264358450,39.77838936899856,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.0325353 43.5910012, 7.0325156 43.5909427, 7.0325148 43.5909162, 7.0325162 43.5908866, 7.0325305 43.5908535, 7.0325947 43.5908091, 7.0326417 43.5907688, 7.0326448 43.5907249, 7.0326330 43.5906804)"
217132355-1,217132355,2264358450,2264358433,66.86188811316326,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.0326330 43.5906804, 7.0325074 43.5906952, 7.0324569 43.5906864, 7.0319388 43.5904020)"
217132356-0,217132356,2264358432,2264358437,9.497362928696505,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.0330662 43.5904460, 7.0331633 43.5904943)"
217132356-1,217132356,2264358437,2264358432,153.12010779131026,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.0331633 43.5904943, 7.0334300 43.5906268, 7.0335057 43.5906173, 7.0335171 43.5906060, 7.0335400 43.5905826, 7.0334003 43.5905048, 7.0334346 43.5904635, 7.0335329 43.5904548, 7.0335995 43.5904022, 7.0335770 43.5903416, 7.0332218 43.5901679, 7.0330402 43.5903740, 7.0331057 43.5904062, 7.0330662 43.5904460)"
217132359-0,217132359,2264358437,2264358450,51.55195576519511,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.0331633 43.5904943, 7.0330320 43.5906361, 7.0326330 43.5906804)"
217132359-1,217132359,2264358450,2264358439,20.66390335650155,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.0326330 43.5906804, 7.0326082 43.5905712, 7.0325841 43.5904983)"
218762951-0,218762951,2283032276,162818732,55.18636498142858,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0496580 43.5741471, 7.0496731 43.5741913, 7.0498431 43.5744022, 7.0499933 43.5745771)"
218762951-1,218762951,162818732,162818740,8.372906285414375,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0499933 43.5745771, 7.0500778 43.5746208)"
218762951-2,218762951,162818740,162818750,95.65175292713613,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0500778 43.5746208, 7.0501877 43.5746441, 7.0512298 43.5748248)"
218762951-3,218762951,162818750,162818762,71.28613668549349,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0512298 43.5748248, 7.0518105 43.5748802, 7.0521082 43.5748928)"
218762953-0,218762953,2279853317,162658033,7.902875026203477,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0497062 43.5740316, 7.0498037 43.5740387)"
218762953-1,218762953,162658033,8780546049,2.1404395954153377,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0498037 43.5740387, 7.0498294 43.5740435)"
218762953-2,218762953,8780546049,162657980,16.893733570852998,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0498294 43.5740435, 7.0500322 43.5740815)"
218762955-0,218762955,2283032271,162657995,9.198142959450823,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0495926 43.5741313, 7.0494857 43.5741025)"
218762955-1,218762955,162657995,162658003,21.952008414853758,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0494857 43.5741025, 7.0492188 43.5740638)"
218762955-2,218762955,162658003,2279853322,8.58680461066441,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0492188 43.5740638, 7.0491145 43.5740483)"
218762958-0,218762958,2279853309,2279853298,18.509070983306813,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0489549 43.5739778, 7.0489359 43.5738121)"
218762960-0,218762960,2279853298,2279853302,18.160454485738104,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0489359 43.5738121, 7.0490238 43.5739009, 7.0490586 43.5739485)"
218762962-0,218762962,2279853326,9295938042,8.365343113101238,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0489888 43.5740732, 7.0489650 43.5740596, 7.0489484 43.5740412, 7.0489409 43.5740199, 7.0489418 43.5740107)"
218762962-1,218762962,9295938042,2279853309,3.859359280698693,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0489418 43.5740107, 7.0489431 43.5739980, 7.0489549 43.5739778)"
219822091-0,219822091,1022353453,2289504058,23.39534604299898,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0585475 43.5798779, 7.0586930 43.5798449, 7.0588211 43.5798084)"
219822091-1,219822091,2289504058,2289504050,8.891014852306908,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0588211 43.5798084, 7.0588620 43.5797943, 7.0589223 43.5797768)"
219822092-0,219822092,2289504063,2289504064,9.162708177967913,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0589490 43.5798528, 7.0588358 43.5798599)"
219822092-1,219822092,2289504064,1022353453,23.353635069237825,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0588358 43.5798599, 7.0586997 43.5798726, 7.0585475 43.5798779)"
219822093-0,219822093,2289504051,2289504053,8.748145311433031,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0590390 43.5797815, 7.0590860 43.5797871, 7.0591466 43.5797911)"
219822093-1,219822093,2289504053,2289504054,11.205122648711644,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0591466 43.5797911, 7.0592851 43.5797992)"
219822094-0,219822094,2289504061,2249183358,16.686945442660758,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0600429 43.5798264, 7.0600640 43.5797501, 7.0601131 43.5796874)"
219822095-0,219822095,1022384419,2289504061,27.875115276886305,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0602644 43.5799957, 7.0602567 43.5799561, 7.0602319 43.5799250, 7.0601588 43.5798896, 7.0600636 43.5798575, 7.0600524 43.5798450, 7.0600429 43.5798264)"
219822096-0,219822096,2289504054,2289504060,38.81973714303619,Allowed,Secondary,Secondary,Allowed,Allowed,Forbidden,"LINESTRING(7.0592851 43.5797992, 7.0594021 43.5797839, 7.0594910 43.5797803, 7.0595795 43.5797875, 7.0597585 43.5798196)"
219822097-0,219822097,2289504063,2289504050,9.930800405177134,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0589490 43.5798528, 7.0589288 43.5798425, 7.0589149 43.5798278, 7.0589088 43.5798105, 7.0589114 43.5797928, 7.0589223 43.5797768)"
219822098-0,219822098,2289504069,25897633,16.45304550167918,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0605543 43.5799767, 7.0606475 43.5799821, 7.0607579 43.5799860)"
219825987-0,219825987,1022366958,1492727986,81.42428649250452,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0594860 43.5796551, 7.0595903 43.5796121, 7.0600819 43.5794095, 7.0602544 43.5793264, 7.0603518 43.5792795)"
220059427-0,220059427,1651962128,1022358270,10.93220253139787,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0605184 43.5800738, 7.0604683 43.5801290, 7.0604438 43.5801558)"
220059429-0,220059429,2289504080,1022376476,11.270149258162144,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0604435 43.5800851, 7.0603593 43.5800722, 7.0603117 43.5800542)"
222171791-0,222171791,1906182723,2340535674,76.92707169083434,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.0351951 43.5848820, 7.0350617 43.5848249, 7.0350799 43.5847656, 7.0349116 43.5846206, 7.0347501 43.5843135)"
222171791-1,222171791,2340535674,4262423650,93.66237241916966,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.0347501 43.5843135, 7.0346569 43.5841363, 7.0345477 43.5840308, 7.0344249 43.5839419, 7.0339537 43.5837448)"
222171791-2,222171791,4262423650,2311532053,159.87575029964097,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.0339537 43.5837448, 7.0337789 43.5836717, 7.0330329 43.5832136, 7.0326826 43.5829302, 7.0325370 43.5827589)"
222171791-3,222171791,2311532053,2311532051,30.442161607205602,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.0325370 43.5827589, 7.0328236 43.5825809)"
222171791-4,222171791,2311532051,2311532049,98.24209120466278,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.0328236 43.5825809, 7.0334059 43.5826040, 7.0337061 43.5824656, 7.0337835 43.5822712)"
222171791-5,222171791,2311532049,2311532048,35.11987371475365,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.0337835 43.5822712, 7.0337289 43.5819582)"
222171791-6,222171791,2311532048,2311532044,121.15765696202678,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.0337289 43.5819582, 7.0337971 43.5814441, 7.0339154 43.5813485, 7.0343430 43.5812694, 7.0344249 43.5811607)"
222171791-7,222171791,2311532044,2340535671,12.36625439224236,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.0344249 43.5811607, 7.0344133 43.5810918, 7.0343916 43.5810532)"
222172707-0,222172707,2311532048,2311534393,78.75982652952217,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.0337289 43.5819582, 7.0339667 43.5820414, 7.0340531 43.5821255, 7.0341737 43.5825275)"
222172707-1,222172707,2311534393,2311534402,123.8705829341598,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.0341737 43.5825275, 7.0344102 43.5830135, 7.0344785 43.5834649, 7.0345990 43.5835786)"
222172707-2,222172707,2311534402,2340536617,223.4128765686714,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.0345990 43.5835786, 7.0352154 43.5835407, 7.0358022 43.5836198, 7.0362116 43.5836083, 7.0367416 43.5832985, 7.0372009 43.5832488)"
222172707-3,222172707,2340536617,9277761042,248.83361367540357,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.0372009 43.5832488, 7.0373966 43.5832277, 7.0378993 43.5830168, 7.0379584 43.5829476, 7.0380244 43.5826494, 7.0375945 43.5817712, 7.0376013 43.5814152)"
222172707-4,222172707,9277761042,356915714,6.735374243029482,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.0376013 43.5814152, 7.0376024 43.5813547)"
222173288-0,222173288,1802526464,2311537617,328.75324135766664,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.0355264 43.5851141, 7.0354460 43.5851234, 7.0353636 43.5851832, 7.0351985 43.5851398, 7.0343120 43.5850892, 7.0339231 43.5848437, 7.0336911 43.5848091, 7.0335455 43.5846839, 7.0333658 43.5846509, 7.0330861 43.5844977, 7.0324128 43.5840726, 7.0321808 43.5839902, 7.0320330 43.5839886)"
222173288-1,222173288,2311537617,2340509512,386.5331178097019,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.0320330 43.5839886, 7.0314735 43.5841188, 7.0313779 43.5842193, 7.0313552 43.5844944, 7.0312665 43.5845784, 7.0307615 43.5847811, 7.0304226 43.5848305, 7.0303612 43.5849343, 7.0301929 43.5850002, 7.0295606 43.5850496, 7.0293468 43.5851205, 7.0292217 43.5851122, 7.0289806 43.5849903, 7.0287805 43.5849887, 7.0283870 43.5851205, 7.0283816 43.5852513, 7.0283368 43.5853441)"
222173389-0,222173389,2340535674,2340536617,267.5543081798724,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.0347501 43.5843135, 7.0348248 43.5842880, 7.0350929 43.5842384, 7.0360982 43.5842680, 7.0361073 43.5842285, 7.0360345 43.5841692, 7.0371263 43.5834937, 7.0371991 43.5833604, 7.0372009 43.5832488)"
222173435-0,222173435,2311537617,2311532053,215.68025974348615,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.0320330 43.5839886, 7.0321542 43.5837211, 7.0321133 43.5833882, 7.0316584 43.5827951, 7.0321360 43.5827325, 7.0325370 43.5827589)"
222173490-0,222173490,2311532051,356915732,229.44193905786886,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.0328236 43.5825809, 7.0326486 43.5825062, 7.0324137 43.5822010, 7.0320535 43.5819237, 7.0321468 43.5818352, 7.0328576 43.5814693, 7.0328995 43.5814321, 7.0328866 43.5813109, 7.0327547 43.5811455, 7.0327471 43.5810655)"
239316339-0,239316339,25897191,25897192,61.83034855755622,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0555481 43.5887602, 7.0555898 43.5886138, 7.0556058 43.5885574, 7.0556381 43.5884531, 7.0556624 43.5883452, 7.0556843 43.5882140)"
239316340-0,239316340,25897178,25897191,4.927002659336004,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0555342 43.5888033, 7.0555481 43.5887602)"
239316341-0,239316341,25897189,5497474335,53.90196777922694,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0558239 43.5887318, 7.0559663 43.5892049)"
239316341-1,239316341,5497474335,25897181,12.583237069523374,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0559663 43.5892049, 7.0559958 43.5893159)"
239316341-2,239316341,25897181,25897171,60.65932358344647,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0559958 43.5893159, 7.0561016 43.5898554)"
244822860-0,244822860,1769672950,1769672941,82.22544775605267,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0569323 43.5768934, 7.0569863 43.5768348, 7.0569974 43.5767888, 7.0569323 43.5766749, 7.0568641 43.5765565, 7.0568165 43.5764715, 7.0567863 43.5764531, 7.0567229 43.5764738, 7.0566419 43.5765761, 7.0565800 43.5766439)"
245126204-0,245126204,2523725178,2523725179,51.79513153030138,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.0509921 43.5780070, 7.0507078 43.5781033, 7.0504173 43.5782143)"
245658203-0,245658203,2185860235,25899404,73.54582153780956,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.0418997 43.5876804, 7.0419238 43.5875739, 7.0420942 43.5874356, 7.0422323 43.5874080, 7.0425937 43.5873768)"
249287397-0,249287397,2559141269,2559141268,6.93290015257529,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.0369337 43.5875598, 7.0369959 43.5875168)"
249287402-0,249287402,2559141258,2185860231,33.56629961967762,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.0400188 43.5861370, 7.0400765 43.5861226, 7.0401867 43.5861226, 7.0402696 43.5860784, 7.0403189 43.5860308, 7.0403616 43.5860003)"
258088395-0,258088395,25897481,25897850,34.05154404596265,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0550611 43.5781551, 7.0546856 43.5780152)"
258088395-1,258088395,25897850,25897851,38.32128304190478,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.0546856 43.5780152, 7.0542672 43.5778520)"
